zHD,EXP_FAC,MU_SH0ES,MU_SH0ES_ERR_DIAG,D_L,D_L MAX,D_L MIN,SD
0.7881,0.5593,43.3042,0.2320,4579.7313,5096.2392,4115.5720,490.3336
0.7891,0.5589,43.3837,0.2712,4750.5074,5382.3929,4192.8044,594.7943
0.7893,0.5589,43.1995,0.1656,4364.1533,4709.9012,4043.7863,333.0575
0.7966,0.5566,42.9026,0.3721,3806.4489,4517.9269,3207.0136,655.4567
0.7986,0.5560,43.4338,0.2881,4861.3848,5551.2246,4257.2701,646.9773
0.8398,0.5435,43.3600,0.2118,4698.9411,5180.4681,4262.1723,459.1479
0.8398,0.5435,43.2012,0.3904,4367.5713,5227.8678,3648.8449,789.5115
0.8548,0.5391,43.6168,0.2999,5288.8348,6072.1515,4606.5671,732.7922
0.9359,0.5166,43.5331,0.2399,5088.8541,5683.3945,4556.5087,563.4429
0.9742,0.5065,44.1111,0.2015,6640.7939,7286.5811,6052.2408,617.1701
1.0124,0.4969,44.1177,0.3671,6661.0087,7887.8202,5625.0061,1131.4070
1.0199,0.4951,44.2757,0.2259,7163.7430,7949.1483,6455.9387,746.6048
1.0209,0.4948,43.9706,0.4755,6224.7226,7748.4351,5000.6447,1373.8952
1.0279,0.4931,44.5364,0.3534,8077.5564,9505.1068,6864.4066,1320.3501
1.0482,0.4882,44.4229,0.4888,7666.1974,9601.3345,6121.0849,1740.1248
1.1209,0.4715,44.4405,0.2236,7728.5852,8566.9454,6972.2668,797.3393
1.2323,0.4480,44.3207,0.6105,7313.7481,9688.1131,5521.2931,2083.4100
1.2360,0.4472,44.9050,0.2737,9571.9407,10857.9291,8438.2619,1209.8336
1.2991,0.4350,44.8641,0.2753,9393.3391,10662.9703,8274.8818,1194.0442
1.3041,0.4340,44.7206,0.3165,8792.6543,10172.3993,7600.0526,1286.1733
1.3061,0.4336,45.0197,0.4452,10091.1346,12387.1786,8220.6773,2083.2507
1.3132,0.4323,44.7867,0.3163,9064.4196,10485.9987,7835.5629,1325.2179
1.3291,0.4294,44.8745,0.2383,9438.4352,10533.4054,8457.2896,1038.0579
1.3410,0.4272,44.7541,0.3064,8929.3532,10282.5067,7754.2714,1264.1176
1.3514,0.4253,44.5492,0.3185,8125.3111,9408.7515,7016.9438,1195.9039
1.3561,0.4244,44.8094,0.2383,9159.6736,10222.0123,8207.7402,1007.1361
1.3910,0.4182,44.7944,0.3743,9096.6189,10808.0912,7656.1600,1575.9656
1.4163,0.4139,44.4579,0.7358,7790.7631,10932.8956,5551.6848,2690.6054
1.5429,0.3933,45.0902,0.3710,10424.1344,12366.3861,8786.9307,1789.7277
1.5490,0.3923,45.2930,0.2338,11444.5837,12745.4214,10276.5136,1234.4539
1.6151,0.3824,45.1595,0.3330,10762.1738,12545.9860,9231.9873,1656.9994
1.6971,0.3708,45.2863,0.3805,11409.3263,13594.2734,9575.5560,2009.3587
1.8012,0.3570,45.4865,0.2820,12511.2298,14246.1069,10987.6243,1629.2413
1.9117,0.3434,45.4233,0.3586,12152.3425,14334.6931,10302.2385,2016.2273
2.2614,0.3066,46.1828,0.2813,17240.9027,19625.5484,15146.0086,2239.7699
